customer_id,first_name,last_name,date_of_birth,occupation,income,phone
484,First_484,Last_484,1990-07-18,Family Business Owner,1657.61,0931797394
485,First_485,Last_485,1992-09-09,Student,1973.56,0941011174
486,First_486,Last_486,2000-07-24,Retired/Unemployed,1262.08,0987972062
487,First_487,Last_487,1987-02-05,Retired/Unemployed,1700.61,0932088424
488,First_488,Last_488,1984-11-27,Retired/Unemployed,2697.09,0996992506
489,First_489,Last_489,2003-04-20,Healthcare Worker,2167.4,0936892572
490,First_490,Last_490,1985-02-26,Office Worker,1207.79,0941227114
491,First_491,Last_491,1992-12-09,Student,2207.79,0990126157
492,First_492,Last_492,1990-05-23,Manual Worker,1620.0,0969431978
494,First_494,Last_494,1997-09-11,Teacher,1320.96,0984548445
495,First_495,Last_495,1989-12-09,Freelancer,2068.59,0943054378
496,First_496,Last_496,2001-05-14,Artist,690.29,0949862337
497,First_497,Last_497,1986-02-03,Office Worker,2967.05,0997251931
498,First_498,Last_498,2003-02-13,Artist,2243.99,0959840666
499,First_499,Last_499,1990-03-08,Artist,2471.18,0954788228
500,First_500,Last_500,1988-06-15,Manual Worker,528.22,0935556347
501,First_501,Last_501,1988-04-13,Healthcare Worker,647.63,0993412467
502,First_502,Last_502,1983-01-10,Manual Worker,1499.67,0944548409
503,First_503,Last_503,1993-02-20,Retired/Unemployed,2375.28,0997837270
504,First_504,Last_504,1991-08-05,Student,1920.74,0964244807
506,First_506,Last_506,1986-06-06,Artist,2384.54,0926887439
507,First_507,Last_507,1985-07-06,Artist,563.66,0952630063
508,First_508,Last_508,2000-01-14,Student,2349.32,0918491255
509,First_509,Last_509,1995-12-15,Freelancer,952.55,0926725664
510,First_510,Last_510,2003-03-09,Teacher,815.82,0971406488
511,First_511,Last_511,1984-11-12,Freelancer,1962.94,0986635281
512,First_512,Last_512,1990-01-10,Artist,1427.26,0931168259
513,First_513,Last_513,1986-03-19,Student,2108.56,0919801814
514,First_514,Last_514,1998-07-18,Family Business Owner,2934.08,0995783722
515,First_515,Last_515,1981-10-28,Artist,2906.34,0932805195
516,First_516,Last_516,1993-12-21,Healthcare Worker,1323.61,0986623800
517,First_517,Last_517,1992-06-08,Office Worker,657.84,0988114970
518,First_518,Last_518,1996-10-27,Manual Worker,2751.68,0957901370
519,First_519,Last_519,2001-10-31,Student,2729.9,0960784255
521,First_521,Last_521,2001-05-09,Student,1540.8,0932514500
523,First_523,Last_523,2000-09-02,Freelancer,1255.27,0912216362
525,First_525,Last_525,1985-06-10,Freelancer,1244.28,0919315996
528,First_528,Last_528,1990-04-01,Retired/Unemployed,733.43,0923572373
529,First_529,Last_529,1999-12-31,Family Business Owner,730.59,0980879649
530,First_530,Last_530,1991-08-03,Manual Worker,2974.1,0943276444
531,First_531,Last_531,1988-06-05,Manual Worker,949.58,0911576984
533,First_533,Last_533,1985-11-02,Office Worker,1991.44,0919452520
534,First_534,Last_534,1990-04-13,Freelancer,394.52,0930214458
536,First_536,Last_536,1981-04-12,Retired/Unemployed,884.39,0958286715
537,First_537,Last_537,1996-01-11,Healthcare Worker,846.39,0946623518
538,First_538,Last_538,1996-10-22,Student,2704.28,0929764351
539,First_539,Last_539,1999-10-06,Freelancer,2380.95,0988240099
540,First_540,Last_540,1991-06-16,Office Worker,564.17,0992295612
541,First_541,Last_541,1997-04-24,Family Business Owner,906.46,0966447771
542,First_542,Last_542,1988-05-07,Freelancer,916.48,0971740321
543,First_543,Last_543,1996-09-29,Student,1786.34,0974853750
544,First_544,Last_544,1996-07-12,Family Business Owner,453.04,0948495918
545,First_545,Last_545,1985-02-10,Driver,2069.39,0996578692
546,First_546,Last_546,1988-07-27,Retired/Unemployed,1239.52,0922430469
547,First_547,Last_547,1982-12-02,Student,1796.44,0955979959
549,First_549,Last_549,1992-10-18,Student,870.95,0938119006
551,First_551,Last_551,1992-09-08,Freelancer,311.01,0992050964
553,First_553,Last_553,1989-01-10,Retired/Unemployed,435.8,0911720562
554,First_554,Last_554,1985-12-15,Manual Worker,763.04,0922131182
555,First_555,Last_555,1987-04-27,Student,1020.49,0962600021
556,First_556,Last_556,1994-01-05,Freelancer,2778.23,0950835623
557,First_557,Last_557,1988-03-08,Retired/Unemployed,2552.73,0953549005
558,First_558,Last_558,1991-06-29,Student,276.06,0950589867
559,First_559,Last_559,1983-01-04,Family Business Owner,562.82,0989438687
560,First_560,Last_560,1998-07-08,Student,493.07,0930300932
562,First_562,Last_562,1983-02-01,Family Business Owner,1899.21,0983807579
563,First_563,Last_563,1983-02-03,Student,2223.81,0964317042
564,First_564,Last_564,1998-06-29,Teacher,2832.51,0984429384
565,First_565,Last_565,1997-06-21,Healthcare Worker,1666.1,0968986889
566,First_566,Last_566,1998-05-14,Family Business Owner,336.16,0965692249
567,First_567,Last_567,1985-07-01,Manual Worker,2917.9,0955520976
568,First_568,Last_568,1997-08-23,Teacher,1441.32,0958472166
569,First_569,Last_569,1995-04-01,Teacher,2262.97,0979011509
571,First_571,Last_571,1992-04-03,Teacher,2521.32,0944847623
572,First_572,Last_572,1986-07-27,Office Worker,1083.27,0910353068
574,First_574,Last_574,1987-06-30,Driver,2840.44,0999385324
575,First_575,Last_575,1997-04-29,Artist,942.73,0975656050
576,First_576,Last_576,1999-07-16,Teacher,1515.32,0993710993
578,First_578,Last_578,1984-09-17,Freelancer,1407.01,0915634846
579,First_579,Last_579,1989-04-11,Student,389.91,0989670597
581,First_581,Last_581,1997-10-22,Artist,2893.55,0998651726
582,First_582,Last_582,1984-04-18,Artist,2506.29,0911491037
583,First_583,Last_583,1995-05-16,Manual Worker,289.81,0966169082
584,First_584,Last_584,1984-10-31,Healthcare Worker,2777.93,0996731787
585,First_585,Last_585,2002-05-19,Family Business Owner,778.24,0983373561
586,First_586,Last_586,1998-12-05,Office Worker,1928.34,0933835145
587,First_587,Last_587,1980-09-26,Artist,1184.63,0926276853
588,First_588,Last_588,1991-01-09,Artist,1757.85,0914713279
589,First_589,Last_589,1999-04-19,Driver,2133.84,0953014997
590,First_590,Last_590,1996-10-25,Manual Worker,2174.47,0937992001
592,First_592,Last_592,1992-02-02,Artist,1351.91,0998078615
593,First_593,Last_593,1981-03-07,Driver,1832.28,0950057553
594,First_594,Last_594,1990-05-09,Office Worker,2965.56,0942301909
595,First_595,Last_595,1985-12-07,Manual Worker,1563.5,0944559979
596,First_596,Last_596,2000-07-06,Freelancer,831.5,0986839997
597,First_597,Last_597,1988-01-16,Family Business Owner,885.79,0973595350
599,First_599,Last_599,1992-03-30,Family Business Owner,2471.32,0987664778
600,First_600,Last_600,2003-11-16,Student,1476.86,0930027218
601,First_601,Last_601,1991-06-18,Healthcare Worker,1828.95,0941213144
602,First_602,Last_602,2000-10-13,Driver,2649.22,0911540803
603,First_603,Last_603,1987-12-30,Office Worker,655.98,0915450486
604,First_604,Last_604,2003-12-23,Manual Worker,2586.93,0912786744
605,First_605,Last_605,1989-07-03,Retired/Unemployed,392.29,0949469045
606,First_606,Last_606,1986-09-09,Retired/Unemployed,2807.29,0998693607
607,First_607,Last_607,1984-01-05,Student,1233.85,0913404079
609,First_609,Last_609,1983-11-11,Freelancer,2589.91,0976748047
610,First_610,Last_610,1981-05-06,Driver,2561.12,0916944557
611,First_611,Last_611,1980-04-08,Manual Worker,2234.76,0981779541
612,First_612,Last_612,1993-09-14,Manual Worker,1645.07,0935953119
613,First_613,Last_613,1994-02-06,Healthcare Worker,1690.79,0994534667
614,First_614,Last_614,1980-06-09,Freelancer,1341.83,0930294550
615,First_615,Last_615,1996-11-30,Student,1938.22,0956619866
616,First_616,Last_616,2001-10-29,Healthcare Worker,2154.12,0985347220
617,First_617,Last_617,1994-09-16,Driver,902.3,0978885403
618,First_618,Last_618,2003-09-15,Student,767.98,0994381208
619,First_619,Last_619,1982-07-08,Healthcare Worker,462.97,0933896368
620,First_620,Last_620,1999-08-28,Family Business Owner,1160.64,0955446205
621,First_621,Last_621,1993-12-22,Retired/Unemployed,2633.6,0945741732
622,First_622,Last_622,1994-07-19,Office Worker,1821.81,0977404045
623,First_623,Last_623,1988-02-24,Teacher,2097.97,0945251077
624,First_624,Last_624,1983-04-24,Office Worker,1693.39,0942742773
625,First_625,Last_625,1988-09-17,Office Worker,1395.0,0997173116
627,First_627,Last_627,1993-01-26,Family Business Owner,1079.31,0991116003
628,First_628,Last_628,1995-04-16,Driver,2433.33,0934563497
630,First_630,Last_630,1982-06-20,Office Worker,2912.45,0967237303
632,First_632,Last_632,1994-09-02,Family Business Owner,828.44,0981319027
634,First_634,Last_634,1981-01-19,Manual Worker,566.75,0961036546
635,First_635,Last_635,1989-02-13,Healthcare Worker,341.64,0982973942
636,First_636,Last_636,1980-03-24,Teacher,1022.26,0988847495
637,First_637,Last_637,1995-08-21,Retired/Unemployed,2191.82,0910757988
638,First_638,Last_638,1994-09-29,Student,1218.47,0933064563
640,First_640,Last_640,1994-03-08,Retired/Unemployed,1827.13,0985053790
641,First_641,Last_641,1998-11-02,Manual Worker,2744.69,0916332671
642,First_642,Last_642,2002-09-11,Teacher,1281.21,0910300527
643,First_643,Last_643,1997-11-28,Retired/Unemployed,2147.27,0928716178
644,First_644,Last_644,1987-02-15,Teacher,2327.01,0999749559
646,First_646,Last_646,1990-08-30,Driver,1850.45,0962835667
647,First_647,Last_647,1988-12-14,Artist,1391.27,0953475732
648,First_648,Last_648,1990-02-26,Manual Worker,2868.1,0961063679
649,First_649,Last_649,1997-04-23,Driver,307.97,0933918632
650,First_650,Last_650,1992-09-23,Driver,1372.73,0998254829
651,First_651,Last_651,1998-08-26,Retired/Unemployed,938.29,0949040475
652,First_652,Last_652,1996-09-07,Student,2804.85,0944857160
653,First_653,Last_653,1991-11-16,Artist,2755.0,0978241929
655,First_655,Last_655,1996-02-13,Teacher,2117.64,0994826363
656,First_656,Last_656,1995-06-24,Healthcare Worker,869.97,0959030892
657,First_657,Last_657,1996-09-22,Freelancer,1316.95,0968373144
658,First_658,Last_658,1990-05-06,Healthcare Worker,1810.93,0995154942
659,First_659,Last_659,1993-07-26,Driver,1984.74,0921551642
660,First_660,Last_660,1983-02-08,Driver,1341.01,0938261343
661,First_661,Last_661,1984-05-24,Freelancer,2656.69,0986049225
662,First_662,Last_662,1991-09-29,Artist,2817.76,0969096117
663,First_663,Last_663,2002-05-20,Office Worker,2127.08,0927638506
664,First_664,Last_664,1998-11-19,Teacher,1978.09,0943002284
665,First_665,Last_665,1991-06-12,Artist,1447.75,0924090077
666,First_666,Last_666,2000-10-24,Teacher,2286.63,0999935379
667,First_667,Last_667,1987-05-18,Manual Worker,721.42,0968218808
668,First_668,Last_668,1998-01-18,Office Worker,1320.1,0918891480
669,First_669,Last_669,1994-04-01,Driver,1941.18,0953375720
670,First_670,Last_670,1995-09-25,Teacher,2581.03,0965279653
671,First_671,Last_671,1993-09-29,Freelancer,1331.07,0912123779
672,First_672,Last_672,1980-03-14,Office Worker,2321.95,0997986103
673,First_673,Last_673,1995-07-31,Freelancer,2688.73,0914122612
674,First_674,Last_674,1981-02-13,Retired/Unemployed,2909.81,0983710427
675,First_675,Last_675,1995-09-26,Teacher,1873.87,0928486416
676,First_676,Last_676,1980-08-20,Student,2977.05,0980391110
678,First_678,Last_678,1981-05-08,Healthcare Worker,1797.01,0945320278
679,First_679,Last_679,2002-10-31,Family Business Owner,1364.88,0993738392
680,First_680,Last_680,1990-11-01,Healthcare Worker,1087.89,0984740662
681,First_681,Last_681,2000-07-28,Retired/Unemployed,848.64,0979803290
682,First_682,Last_682,2001-03-17,Student,2809.55,0952826515
683,First_683,Last_683,1993-01-11,Teacher,1639.9,0965551021
684,First_684,Last_684,2000-02-19,Family Business Owner,2411.21,0985436907
685,First_685,Last_685,1990-07-14,Office Worker,1720.99,0911509258
687,First_687,Last_687,1995-09-24,Driver,1139.32,0912484175
688,First_688,Last_688,1983-05-21,Manual Worker,1001.28,0940398948
689,First_689,Last_689,1986-02-10,Teacher,1362.48,0989633931
690,First_690,Last_690,1989-11-20,Healthcare Worker,741.9,0945123672
691,First_691,Last_691,1989-05-13,Student,1540.3,0984729037
692,First_692,Last_692,1999-01-09,Manual Worker,2388.12,0927146231
693,First_693,Last_693,1982-03-24,Teacher,2304.36,0917683130
694,First_694,Last_694,1994-11-26,Student,428.42,0951351217
696,First_696,Last_696,1985-05-29,Artist,1974.45,0978604022
697,First_697,Last_697,2001-05-29,Artist,1652.01,0929514026
698,First_698,Last_698,1999-06-13,Office Worker,566.52,0950899364
700,First_700,Last_700,2003-03-04,Freelancer,1524.23,0938047887
701,First_701,Last_701,1995-09-16,Manual Worker,2918.75,0956589183
702,First_702,Last_702,1983-06-30,Student,1852.97,0954359668
703,First_703,Last_703,1997-12-16,Driver,1488.85,0940655926
704,First_704,Last_704,1983-04-14,Family Business Owner,780.14,0985617887
707,First_707,Last_707,1996-08-26,Teacher,701.12,0910881794
708,First_708,Last_708,1983-04-25,Freelancer,2132.52,0939297438
710,First_710,Last_710,1987-11-09,Freelancer,1329.15,0943950530
712,First_712,Last_712,1982-12-14,Office Worker,2020.41,0916377286
713,First_713,Last_713,1994-08-03,Driver,1704.63,0970388834
714,First_714,Last_714,1993-01-04,Driver,445.37,0987388576
715,First_715,Last_715,1995-03-24,Healthcare Worker,596.96,0992089389
716,First_716,Last_716,1991-04-17,Artist,1897.53,0984043162
717,First_717,Last_717,1985-02-21,Driver,2990.99,0912254981
718,First_718,Last_718,1999-01-26,Student,1500.4,0991701828
719,First_719,Last_719,2002-12-17,Artist,1497.91,0967385542
720,First_720,Last_720,1989-03-06,Teacher,2813.43,0971235153
721,First_721,Last_721,1983-10-12,Driver,1144.9,0966882276
722,First_722,Last_722,1987-08-28,Office Worker,1071.19,0931959402
723,First_723,Last_723,1981-05-29,Student,382.33,0928817334
724,First_724,Last_724,1999-11-19,Student,1900.58,0911042162
725,First_725,Last_725,1992-01-13,Healthcare Worker,2628.16,0978773619
726,First_726,Last_726,1980-10-21,Family Business Owner,694.45,0935248957
727,First_727,Last_727,1990-04-14,Family Business Owner,2735.56,0926495750
728,First_728,Last_728,2002-02-22,Retired/Unemployed,2651.48,0916260222
729,First_729,Last_729,1983-07-07,Retired/Unemployed,1197.64,0922561969
731,First_731,Last_731,1999-03-08,Freelancer,1081.36,0911741170
732,First_732,Last_732,1992-07-07,Manual Worker,1860.2,0978830112
733,First_733,Last_733,1983-03-12,Teacher,756.35,0912420760
734,First_734,Last_734,1999-05-04,Family Business Owner,1794.53,0972916600
735,First_735,Last_735,2003-02-23,Manual Worker,868.9,0972005968
736,First_736,Last_736,2001-09-30,Retired/Unemployed,657.23,0976631613
737,First_737,Last_737,1992-07-29,Teacher,1136.24,0998544298
738,First_738,Last_738,1998-03-28,Family Business Owner,485.86,0954046971
739,First_739,Last_739,1996-05-28,Retired/Unemployed,1451.99,0911437725
740,First_740,Last_740,1980-03-06,Artist,2304.06,0912002484
741,First_741,Last_741,1994-08-21,Healthcare Worker,407.54,0996397604
742,First_742,Last_742,1990-04-05,Retired/Unemployed,224.15,0979664054
744,First_744,Last_744,1987-08-25,Healthcare Worker,361.09,0950079170
745,First_745,Last_745,1992-12-22,Freelancer,1958.98,0959480316
746,First_746,Last_746,2002-07-04,Driver,1190.79,0933578093
747,First_747,Last_747,1984-05-03,Teacher,1004.04,0986978304
750,First_750,Last_750,1993-05-11,Teacher,1342.06,0981274754
751,First_751,Last_751,1990-02-26,Freelancer,1466.08,0968909676
752,First_752,Last_752,1982-07-14,Manual Worker,2843.83,0997000866
753,First_753,Last_753,1993-10-24,Office Worker,592.38,0927762477
754,First_754,Last_754,1999-09-21,Office Worker,2283.24,0979444663
755,First_755,Last_755,1998-10-16,Manual Worker,518.94,0990980758
756,First_756,Last_756,1999-08-05,Retired/Unemployed,2743.11,0953254769
757,First_757,Last_757,1995-11-23,Student,2055.55,0932481517
758,First_758,Last_758,1997-09-28,Student,1087.54,0966644138
759,First_759,Last_759,1981-09-05,Teacher,996.37,0958348003
760,First_760,Last_760,1994-07-26,Artist,1708.94,0997644674
761,First_761,Last_761,1996-06-19,Manual Worker,2744.82,0987719628
762,First_762,Last_762,1983-06-01,Healthcare Worker,2018.49,0913862068
763,First_763,Last_763,1984-04-01,Family Business Owner,1986.8,0973585047
764,First_764,Last_764,1989-08-15,Manual Worker,1456.24,0990256809
765,First_765,Last_765,1987-12-31,Family Business Owner,2509.45,0991027547
767,First_767,Last_767,1994-09-03,Artist,1458.48,0976268054
768,First_768,Last_768,2003-01-24,Healthcare Worker,2332.04,0969487499
769,First_769,Last_769,1992-04-14,Driver,881.39,0994824304
771,First_771,Last_771,2002-03-06,Freelancer,2559.08,0959717883
772,First_772,Last_772,1982-03-09,Retired/Unemployed,1134.26,0954486728
773,First_773,Last_773,2003-02-21,Artist,2520.66,0945706311
774,First_774,Last_774,1988-09-21,Healthcare Worker,1287.74,0927574390
775,First_775,Last_775,1983-03-23,Manual Worker,2676.19,0930403546
776,First_776,Last_776,1999-05-20,Freelancer,1907.66,0998621760
777,First_777,Last_777,1981-12-04,Freelancer,371.44,0963102819
779,First_779,Last_779,1997-06-10,Healthcare Worker,1111.29,0990301475
780,First_780,Last_780,1996-07-17,Retired/Unemployed,1560.05,0966317130
781,First_781,Last_781,1994-02-12,Healthcare Worker,1509.42,0943073475
784,First_784,Last_784,1997-02-19,Manual Worker,2433.41,0947856531
785,First_785,Last_785,1981-11-08,Student,285.14,0916681838
786,First_786,Last_786,1995-06-17,Driver,639.24,0979962367
787,First_787,Last_787,1992-12-15,Driver,1958.06,0999291239
789,First_789,Last_789,1988-12-29,Manual Worker,2386.01,0997227161
790,First_790,Last_790,1990-11-05,Teacher,2038.1,0922360314
791,First_791,Last_791,1987-06-13,Driver,216.7,0924977897
792,First_792,Last_792,1990-04-12,Freelancer,832.77,0986528310
793,First_793,Last_793,1982-06-26,Artist,1732.06,0949759634
795,First_795,Last_795,1983-08-14,Office Worker,282.1,0935673674
796,First_796,Last_796,2001-07-06,Teacher,1447.04,0958529333
797,First_797,Last_797,1996-04-18,Manual Worker,694.06,0985945225
798,First_798,Last_798,1992-03-06,Healthcare Worker,2047.81,0964632608
799,First_799,Last_799,1983-04-11,Office Worker,2215.34,0941467217
800,First_800,Last_800,1989-01-24,Healthcare Worker,2519.16,0978215546
801,First_801,Last_801,2003-03-26,Retired/Unemployed,824.89,0968082006
